66,2.9614086447740293
67,0.0
68,0.5057057057057057
69,0.0
70,0.5578667648408502
71,2.0
72,1.0263345195729536
73,0.11251120071684587
74,0.0063833194096352
75,1.2928923001949317
76,3.103448275862069
77,0.08347254597254596
78,0.5341037518456873
79,0.7949561403508772
80,0.0
81,0.5122741078523392
82,2.0
83,0.5426134721754768
84,0.012067598471891849
85,0.3157894736842105
86,0.0
87,0.3832938932733171
88,0.0011119149931304625
89,0.5429967374015539
90,0.3353918334558746
91,0.0
92,0.0
93,1.1048387096774193
94,0.0
95,0.18057801886091987
96,0.058544328300425844
97,0.2620967741935484
98,0.0
101,0.292063492063492
102,0.28571428571428575
103,2.0
104,0.0
105,0.0
106,0.007717474758997247
107,0.24089534180278277
108,0.09808152289728975
109,0.011926772304735144
110,0.44162464985994404
111,0.0
112,1.3709414965986395
113,2.3231796658625927
114,1.797162888079643
115,0.0
116,1.219847237701059
117,0.0
118,0.0
119,0.7817961752602275
120,1.453968253968254
121,1.2413793103448276
122,0.0
123,0.4250687309856973
124,1.2228228953919233
127,2.3815592203898053
128,0.0
129,0.0
130,0.0
131,2.0
